roi	subject_id	num_bins	prf_ecc_bins	prf_pcm_bins_median	prf_r2_bins_median	prf_pcm_bins_ci_upper_bound	prf_pcm_bins_ci_lower_bound
V2	562345	0	0.094285100698471	10.889007592458093	0.0559206008911132	11.105174992362072	8.152655676769333
V2	562345	1	0.155939981341362	14.487923987720103	0.0504421615600585	20.983677539124187	7.411983605922476
V2	562345	2	0.2250458747148514	27.17284978241767	0.0894747924804687	44.66998509554404	5.539717716616628
V2	562345	3	0.3271999955177307	16.97626515874148	0.1661465835571289	41.125003267854886	5.245743824004559
V2	562345	4	0.5564418435096741	7.583859680677599	0.2185887718200683	16.02149563911773	3.9165802774969225
V2	562345	5	0.950818657875061	6.702450134026072	0.3099241256713867	11.48420781351312	3.498883664226397
V2	562345	6	1.4891260862350464	5.991623637745279	0.4081829071044922	13.124374685550906	0.8370267293735842
V2	562345	7	2.3389151096343994	3.331384103714289	0.4099128341674805	6.891152594026121	1.168540085538234
V2	562345	8	3.9078099727630615	2.8610914838497057	0.4743923950195312	5.2515371088743805	1.0636066554291006
V2	562345	9	5.7074851989746085	1.8524191134493688	0.4694794845581054	3.2158689855627305	0.7981734181534018
V3	562345	0	NaN	NaN	NaN	NaN	NaN
V3	562345	1	0.1560799926519394	9.18807600988041	0.0735699558258056	12.897068694349413	5.200110078573735
V3	562345	2	0.2356063723564148	17.700650516276124	0.285865478515625	40.68089985611931	5.274740786631334
V3	562345	3	0.3437163531780243	11.817423808557413	0.3104801750183105	42.150416023194005	5.879559084978601
V3	562345	4	0.5393862724304198	9.688383670351508	0.331445083618164	27.96569128056076	4.7061914602419606
V3	562345	5	0.8693766593933105	9.105432112718328	0.3592876815795898	17.928427054871154	3.8682332277903897
V3	562345	6	1.5005083084106443	6.812176757334393	0.4200099563598632	15.328225867595204	2.824272200114557
V3	562345	7	2.218290090560913	3.289668568801368	0.4091530609130859	8.892052652475023	1.53386310952757
V3	562345	8	4.074686527252197	2.2646894545731464	0.4680870056152343	3.4516706724454624	1.010074495432708
V3	562345	9	5.684670925140381	2.1796493488809	0.515575065612793	4.860802122554921	1.070183549062935
V1	690152	0	NaN	NaN	NaN	NaN	NaN
V1	690152	1	0.1543643921613693	11.280158188980758	0.0608655214309692	13.95273887921992	9.327514850583714
V1	690152	2	0.2275008112192154	15.30363791584876	0.3070198249816894	17.51422451110379	12.17999243622542
V1	690152	3	0.3340997099876404	11.650896233169371	0.2813172912597656	14.389993801783438	7.313167557980148
V1	690152	4	0.5577253103256226	12.868959731573849	0.3524135208129882	31.805965742858746	5.725586656641297
V1	690152	5	0.8917943835258484	10.35013906738219	0.4219081878662109	19.18688889000897	4.91777675795239
V1	690152	6	1.4982380867004397	5.791744565116435	0.5381187057495117	10.591704648126326	3.189791713595541
V1	690152	7	2.3236474990844727	4.667611608123934	0.5894440460205078	7.160540857069871	1.7909361762004457
V1	690152	8	4.038104057312012	3.099324744833269	0.5915946197509766	4.974618054433479	1.541459854638149
V1	690152	9	5.603552341461181	2.335428017568803	0.5927211761474609	3.8180273770669353	0.8561472162057117
V2	690152	0	NaN	NaN	NaN	NaN	NaN
V2	690152	1	NaN	NaN	NaN	NaN	NaN
V2	690152	2	0.2251829653978347	23.04272652622421	0.3275371932983398	40.63225061246856	10.226321714076152
V2	690152	3	0.3946212232112884	20.207572533200167	0.4577980804443359	38.265966479541056	1.2801031812400538
V2	690152	4	0.5572910308837891	17.89790179253042	0.4701539230346679	40.87325812137503	6.385017451930432
V2	690152	5	0.8973875045776366	10.931149762044685	0.5529177093505859	19.48344747520134	1.8730299033510027
V2	690152	6	1.4961801767349243	6.819359542740682	0.5966704559326171	13.581119507601244	2.9177090583792684
V2	690152	7	2.451690912246704	5.086975079483739	0.5899706649780273	9.503712434112318	2.301967277031633
V2	690152	8	3.915915727615357	3.1481108096928705	0.6214458847045898	5.5121743942843935	1.2676874012296484
V2	690152	9	5.683268070220947	2.566460893718267	0.5935748672485351	4.13048084133596	0.8422665348017523
V3	690152	0	NaN	NaN	NaN	NaN	NaN
V3	690152	1	NaN	NaN	NaN	NaN	NaN
V3	690152	2	0.2613414824008941	8.764097282111459	0.3243753433227539	9.188740691318388	8.689882470943354
V3	690152	3	0.4059631526470184	18.828607712364704	0.460920524597168	30.401366722638933	8.70075265767928
V3	690152	4	0.5425079464912415	20.189886722451394	0.5225528335571289	43.36199521478992	10.494513936469748
V3	690152	5	0.8374823331832886	11.908305651832968	0.5477679824829101	25.06050394280632	6.406919656676998
V3	690152	6	1.478412866592407	8.449952372499608	0.5944603729248047	17.60930477657273	4.941023957557064
V3	690152	7	2.476099967956543	5.311326374190409	0.6000052261352539	14.067391893357154	2.8391490430455897
V3	690152	8	3.9008433818817134	3.380237435863531	0.5761432647705078	5.655731360533143	1.5893924191104791
V3	690152	9	5.602344512939453	2.783484852954991	0.5735401916503906	5.196859033661047	1.1731780659050082
V1	814649	0	NaN	NaN	NaN	NaN	NaN
V1	814649	1	NaN	NaN	NaN	NaN	NaN
V1	814649	2	0.2278509140014648	9.581648364507735	0.2162032127380371	15.011223082994112	7.776150363014522
V1	814649	3	0.3605930507183075	15.636936832874502	0.2816972732543945	34.50192554786152	9.340646638425818
V1	814649	4	0.6005094647407532	10.322782872454232	0.242065200805664	16.2690549286118	6.056734940864712
V1	814649	5	0.88783997297287	8.88570035515839	0.4102256393432617	14.993649165112927	4.765785483524529
V1	814649	6	1.4911712408065798	6.029057842803669	0.5344672393798828	10.362690470429849	3.886716337090051
V1	814649	7	2.2746453285217285	4.711492518918954	0.6184127426147461	9.592747149163095	2.8708545765536773
V1	814649	8	3.978028535842896	3.635678533919067	0.6281929016113281	7.071583935282325	2.116899498159358
V1	814649	9	5.675477981567383	2.762745120898753	0.5985774421691894	5.726017402847483	1.4591843135276292
V2	814649	0	NaN	NaN	NaN	NaN	NaN
V2	814649	1	NaN	NaN	NaN	NaN	NaN
V2	814649	2	0.2249438166618347	9.862592674786084	0.1736686325073242	19.22153468185404	6.957765887956994
V2	814649	3	0.3825848996639251	20.84768679043886	0.4284967803955078	31.44418320115084	7.410004286345994
V2	814649	4	0.5435807108879089	14.6548581079807	0.4622198867797851	27.81789837758023	1.8645475864278125
V2	814649	5	0.9003146886825562	7.248142017514424	0.5206044769287109	13.035952886532783	4.156793431988978
V2	814649	6	1.5622135400772097	6.100506504499176	0.5935451889038086	8.745147177042416	2.1108003899556653
V2	814649	7	2.5168216228485107	4.933924938830074	0.6221780776977539	8.10330843919303	1.819058510965864
V2	814649	8	3.930645704269409	3.374275542433963	0.6098186874389648	6.070106555756291	1.1384757839155215
V2	814649	9	5.720326900482178	2.464734144368188	0.5231357765197754	4.315787245664048	1.0410720805299023
V3	814649	0	NaN	NaN	NaN	NaN	NaN
V3	814649	1	NaN	NaN	NaN	NaN	NaN
V3	814649	2	0.2378117889165878	16.76111361036434	0.2446511459350586	25.967917078227703	6.63568323998646
V3	814649	3	0.3789719045162201	14.09680115862234	0.4504554748535156	37.29100896433809	5.928759964064308
V3	814649	4	0.5822510123252869	17.545526080568333	0.5565328598022461	39.137220986803605	9.805067614564429
V3	814649	5	0.8257527947425842	11.344190174250738	0.5552347946166992	23.25988939414572	6.237101874813845
V3	814649	6	1.6082875728607178	7.064774834769414	0.5502091598510742	13.040330360036158	4.207128168059058
V3	814649	7	2.282456874847412	5.02317567020491	0.5723107528686523	12.434134172905388	2.710852493522386
V3	814649	8	3.919828176498413	3.0765323347166547	0.5567005729675293	5.281382449909336	1.9914621262330297
V3	814649	9	5.566161632537842	2.672395542241252	0.48682861328125	9.675753563317665	1.4798712866959227
V1	901139	0	0.096854992210865	1.950568479827046	0.3350272750854492	4.265867214699105	0.5756106275939673
V1	901139	1	0.1176811456680297	1.2463002676127743	0.3513080596923828	2.334809995971304	0.5273955052762782
V1	901139	2	0.2136680036783218	2.7633651494158444	0.36888427734375	16.358590903597502	1.2874184665266195
V1	901139	3	0.3458427488803863	10.665670669339692	0.3679403305053711	14.683202567369266	0.6815612625572159
V1	901139	4	0.5582950115203857	9.756223216214517	0.3644467544555664	15.198194218537722	5.38466026836556
V1	901139	5	0.8653852939605713	6.336943530140314	0.5586467361450196	11.780314921013582	0.9148949787522538
V1	901139	6	1.4867602586746216	4.727689633310865	0.5794930267333984	9.179683375755916	1.818281390296849
V1	901139	7	2.3547277450561523	2.825834727697964	0.5606899261474609	5.571326624914437	1.3093308435769433
V1	901139	8	3.900492191314697	2.826424186357802	0.6223398590087891	5.196627693707289	1.1093574420342651
V1	901139	9	5.637715816497803	2.575347604892237	0.6430350494384766	4.916992232708521	1.0455361025033547
V2	901139	0	NaN	NaN	NaN	NaN	NaN
V2	901139	1	0.1220660582184791	26.30610929013732	0.3617412948608398	49.39388984603119	9.869431413835866
V2	901139	2	0.2136680036783218	28.817639776093607	0.3919885635375976	43.3496812587674	1.3506505501194512
V2	901139	3	0.3572683334350586	14.432620305041445	0.4314754104614258	26.85136598774558	1.766035525095648
V2	901139	4	0.5571233034133911	9.201014353551171	0.3331393432617187	18.068638275797223	2.652049764912391
V2	901139	5	0.9136976599693298	6.441024750034062	0.38310281753540043	12.358112529317268	2.522761658073733
V2	901139	6	1.5399383306503296	6.015744823145144	0.5644079399108887	12.29068853686997	2.313028837765738
V2	901139	7	2.5097570419311523	3.422101254979519	0.5941976165771484	7.906625203832307	1.392961758102626
V2	901139	8	3.6995012760162354	2.650518576354376	0.5819649505615234	6.515176989550224	1.1923483131307273
V2	901139	9	5.708931922912598	2.115206715536989	0.5560409927368164	3.645682081293822	0.7362479804368479
V3	901139	0	0.0535492785274982	24.734534807851933	0.4390399932861328	25.91121686624728	22.864821892155213
V3	901139	1	0.1449605375528335	29.60555355678058	0.4321690368652344	37.64747308773126	16.700687511611836
V3	901139	2	0.2183853834867477	27.791107151466505	0.40327098846435544	43.32575324473079	15.53083321119368
V3	901139	3	0.3467012941837311	22.41096535763778	0.4414044189453125	40.964675560448896	11.774850888416504
V3	901139	4	0.536534309387207	12.293129016271273	0.454099006652832	20.810010119347627	8.474692856977482
V3	901139	5	0.8924002647399902	8.49992808565239	0.4164163970947265	12.287325654592738	5.574794870338281
V3	901139	6	1.5634642839431765	5.800497248053263	0.5688695907592773	9.756835929526046	4.588622900277927
V3	901139	7	2.3838605880737305	5.278108554329607	0.5742878341674804	10.01086564091729	3.199448603991216
V3	901139	8	3.775192260742188	3.162284192893615	0.5661969757080079	6.151938778079892	1.9153496347774743
V3	901139	9	5.763711452484131	2.604215679038244	0.5264995193481445	8.540465532139123	1.4772166804482445
V1	995174	0	NaN	NaN	NaN	NaN	NaN
V1	995174	1	NaN	NaN	NaN	NaN	NaN
V1	995174	2	0.2313752472400665	8.338838309206885	0.06298708915710445	19.214004051915808	7.1695529835599965
V1	995174	3	0.3421496152877807	21.5437588413386	0.1408373069763183	36.54609645190848	7.404659156749355
V1	995174	4	0.6138515472412109	12.87425322079831	0.1801910972595214	22.086995756554664	7.336432384344794
V1	995174	5	0.926475405693054	10.285183961729302	0.2636153030395508	19.86161250054228	5.2656538577567416
V1	995174	6	1.4969377517700195	7.428939886743386	0.3927003097534179	14.397704208493028	3.4359863067326
V1	995174	7	2.35745620727539	4.9755727094456415	0.401374282836914	11.341396607070296	2.867880416539493
V1	995174	8	3.999309062957764	3.3708325199530544	0.4648682022094726	6.747721887367876	1.625174051135506
V1	995174	9	5.711477279663086	2.552943057891848	0.4623786163330078	4.597232407829138	1.121051393046329
V2	995174	0	NaN	NaN	NaN	NaN	NaN
V2	995174	1	0.1307709813117981	20.82645099664089	0.1009078025817871	23.3418191497857	16.909383894937456
V2	995174	2	0.2318927645683288	21.041386573799045	0.0862819576263427	33.13823755930541	2.5525588067517795
V2	995174	3	0.3397881090641022	22.37520401049057	0.1291006183624267	39.60838457306028	3.824623121078765
V2	995174	4	0.5627766251564026	12.745608671125629	0.1605910682678222	27.81938018845388	5.3929216029569735
V2	995174	5	0.9154771566390992	8.273479995209096	0.3440848159790039	12.72147577383634	3.0420357928607213
V2	995174	6	1.5704649686813357	6.088836075171905	0.3341541290283203	12.504513442438125	1.9032099508825644
V2	995174	7	2.2326149940490723	4.99318803083258	0.319577579498291	10.97290311078119	1.6180624680236488
V2	995174	8	3.893481492996216	2.484076086160202	0.3852784729003906	6.457025920720658	1.1238217879710573
V2	995174	9	5.71028470993042	2.340384366635443	0.3757907104492187	3.688039394255853	0.9935457390797184
V3	995174	0	NaN	NaN	NaN	NaN	NaN
V3	995174	1	0.1150568798184394	24.282378064699213	0.10078895092010495	30.09490466342302	2.698372925842844
V3	995174	2	0.2318030893802642	19.564640320141347	0.1194164752960205	30.640384147652654	6.306044768862906
V3	995174	3	0.364541083574295	14.202535748894343	0.1182695007324218	25.85147348343685	6.259510616797834
V3	995174	4	0.569420576095581	13.484257420066475	0.2616194438934326	21.26830877169292	3.239921934479538
V3	995174	5	0.9315698742866516	8.958592589228925	0.302370548248291	15.782872726532124	2.5637696959963487
V3	995174	6	1.419228196144104	6.756801800666365	0.3373221588134765	14.317179284262568	2.1670634572719902
V3	995174	7	2.3807101249694824	3.273708976745707	0.2349234199523925	5.874826919144015	0.8576017782509225
V3	995174	8	4.2672438621521	2.319182102517545	0.3147461318969726	3.4569813852719578	1.1146847830396691
V3	995174	9	5.728232383728027	1.9009448851442736	0.3187457847595215	3.553526815426527	0.7389648627131385
V1	116726	0	0.0987555310130119	13.91785883846646	0.1740869331359863	14.445687998937457	13.91785883846646
V1	116726	1	0.1475937366485595	18.977552417002634	0.2606541442871093	29.333299942171426	12.521989450752866
V1	116726	2	0.2034604996442794	22.142958178221733	0.2689772796630859	37.41507936490417	12.528644659149265
V1	116726	3	0.3437387943267822	14.7959611844647	0.3400511932373047	28.37735230496052	10.00442006642197
V1	116726	4	0.5593190789222717	9.967743899500274	0.3199007415771484	16.10268225961462	6.584301648473938
V1	116726	5	0.9198712110519408	6.827051800155992	0.3417409133911133	9.746210095841354	4.921707434154009
V1	116726	6	1.5027357339859009	5.75303104820002	0.4076819992065429	11.016406264239263	2.914847642530265
V1	116726	7	2.456066370010376	3.984527218131817	0.4737234115600586	7.27974727375573	2.1302960721818285
V1	116726	8	3.9915380477905273	2.9529712321944164	0.5017773056030274	5.020366131412517	1.760667107454243
V1	116726	9	5.681902885437012	2.358959130666201	0.4257818984985351	3.867079287934687	1.2460181410135185
V2	116726	0	0.0810270681977272	18.32751174098642	0.1906583976745605	20.99214794586465	12.906489336078623
V2	116726	1	0.1275473088026046	17.153795311695962	0.2027576065063476	29.46845839111467	10.416201449211757
V2	116726	2	0.2098025977611541	21.206403638228537	0.2982329750061035	41.82641388124027	10.178732175358013
V2	116726	3	0.3367232084274292	16.718776247466533	0.4031062698364258	29.69478067175959	9.748705632260949
V2	116726	4	0.5609728693962097	13.199382958527268	0.3930909729003906	27.292229574649536	7.358861900762399
V2	116726	5	0.9326356053352356	10.79287095025437	0.439251708984375	18.435512031782032	5.657442884218595
V2	116726	6	1.4808000326156618	6.816148281924556	0.46364904403686524	12.58097968038555	3.5615115729282034
V2	116726	7	2.484264612197876	4.968776924292729	0.5222816467285156	8.872699067863513	2.5206727613857765
V2	116726	8	3.969231605529785	3.336632346690284	0.5337182235717773	5.730907795138871	1.5430174038216706
V2	116726	9	5.621456623077393	2.476434971008735	0.46446533203125	4.0476886923719615	1.2933303003599956
V3	116726	0	NaN	NaN	NaN	NaN	NaN
V3	116726	1	0.1587211489677429	11.785402147558582	0.3222525787353515	25.47088112964322	3.946964158787046
V3	116726	2	0.2139884233474731	17.2831821434143	0.3677047348022461	27.3640203678845	5.005363535527578
V3	116726	3	0.3487448990345001	15.925546261916224	0.4548573303222656	27.58921723152072	3.728620265190158
V3	116726	4	0.5623517036437988	11.517602853514466	0.4074164581298828	21.90616676504765	4.331338151339536
V3	116726	5	0.9088574051856996	9.316965904900709	0.4458744430541992	24.65966256990308	2.19956470094338
V3	116726	6	1.4807820320129392	6.0186340920413866	0.4079572677612305	12.922247720586329	2.452659958710968
V3	116726	7	2.418572187423706	4.201449947858789	0.4847829437255859	7.233069757434409	1.5290965000286758
V3	116726	8	3.8839731216430655	3.0664329405537925	0.4742095565795898	8.122671344927985	0.9990326341740264
V3	116726	9	5.689905643463135	2.443487047071866	0.40714569091796876	3.969081618147222	1.0195547249592802
V1	137128	0	NaN	NaN	NaN	NaN	NaN
V1	137128	1	0.1614932119846344	14.74337026009726	0.0611631870269775	21.69797219549742	7.721414144345791
V1	137128	2	0.2239996641874313	20.749260342093457	0.0770422220230102	31.023983837086806	12.980321774753534
V1	137128	3	0.3407100737094879	14.254929851801013	0.138965425491333	31.832628561080146	9.052267108993773
V1	137128	4	0.5575944185256958	10.791653711644251	0.1813511276245117	15.2249865614218	8.260646785974176
V1	137128	5	0.9100857377052308	9.219399968984304	0.3257544708251953	12.569938388326047	5.963989892050176
V1	137128	6	1.5050231218338013	6.55629267671319	0.4779025077819824	10.850243629348304	4.240817980458832
V1	137128	7	2.353353500366211	5.033110018221857	0.5747869110107422	8.294896982072329	3.4519375432812835
V1	137128	8	3.9129047393798833	3.2493102176382687	0.5467356491088867	5.3030087375635455	2.187853685455653
V1	137128	9	5.694617748260498	2.686116978997583	0.51231351852417	4.639339166608222	1.5415780469621327
V2	137128	0	NaN	NaN	NaN	NaN	NaN
V2	137128	1	NaN	NaN	NaN	NaN	NaN
V2	137128	2	0.2301390469074249	25.85077919459931	0.1254004287719726	44.55834338921216	17.695620957310982
V2	137128	3	0.3427225947380066	19.75679658836287	0.195065860748291	33.31758921297651	7.666991910592531
V2	137128	4	0.5644291043281555	13.0292470082657	0.3862202072143554	20.28156462348428	7.642788854658287
V2	137128	5	0.9128364920616152	8.511438534083394	0.4393957138061523	14.234963434834045	4.771625743441332
V2	137128	6	1.5934621095657349	6.515333969781883	0.5225757217407226	11.40834132298619	2.8302140486604515
V2	137128	7	2.4575161933898926	4.803543035008236	0.5071355056762695	7.563556264120903	1.6700683877302755
V2	137128	8	3.8489739894866943	2.8609221239853007	0.4827913665771484	5.00763949058105	1.1528394149202985
V2	137128	9	5.817800045013428	2.196714871456102	0.5014387512207031	3.3076236792990508	0.6649501415667685
V3	137128	0	NaN	NaN	NaN	NaN	NaN
V3	137128	1	NaN	NaN	NaN	NaN	NaN
V3	137128	2	0.2572003901004791	21.19378123172113	0.1847924041748047	22.581180390249944	15.57294037223365
V3	137128	3	0.3518725931644439	25.22134757079036	0.2532012557983398	41.36933558796304	12.102148883311733
V3	137128	4	0.5539941787719727	12.819840835207092	0.3681303405761719	24.76144983361719	8.724170831589472
V3	137128	5	0.9520000219345094	9.166085361693847	0.4435406494140625	18.983355851585607	6.380328185232786
V3	137128	6	1.456010103225708	8.57022864611818	0.4855580139160156	15.056344275256546	4.657069173702509
V3	137128	7	2.348604679107666	5.148063451834708	0.4857699966430664	9.298526638114588	3.0432226626744616
V3	137128	8	3.858309507369995	3.1819612018369914	0.3984275054931641	5.72976570174923	2.0416157398977344
V3	137128	9	5.667478084564209	2.2108623502633407	0.3864028549194336	3.5482023103968428	1.5417924991212302
V1	158035	0	0.0907696187496185	11.419605729912808	0.0670936679840087	12.042555104269413	10.652268992659028
V1	158035	1	0.1467867046594619	5.931226202604991	0.0505714416503906	15.53459100423489	3.0799162561195867
V1	158035	2	0.2528122365474701	20.365813341426485	0.1062940979003906	30.9676163488642	4.616677651874557
V1	158035	3	0.4174942970275879	10.93795916319992	0.1282581710815429	20.996989292257904	4.907836752577498
V1	158035	4	0.5479468703269958	9.82686781275567	0.2081018638610839	20.80122985728271	5.078580846575314
V1	158035	5	0.9191758036613464	8.448823631174553	0.3506143569946289	12.303590876263604	2.7251076479131884
V1	158035	6	1.5750834941864014	6.211176191149754	0.4596455001831054	9.446663326119555	2.6046054405662447
V1	158035	7	2.329995393753052	4.494346438931951	0.5209574890136719	8.226304188388609	1.583715337098537
V1	158035	8	3.877912282943726	3.0241589247496847	0.5482139587402344	6.158428098532871	1.0342267713035525
V1	158035	9	5.696810722351074	2.3886446177505545	0.5135486221313477	4.586678055471142	0.83748076430906
V2	158035	0	0.0455041415989398	10.17760010102404	0.1000334644317627	28.3251253869079	8.224641389749303
V2	158035	1	0.1560799926519394	21.123195805312392	0.0726070404052734	33.02642506281994	13.525835725904091
V2	158035	2	0.2250720113515854	18.132423074416984	0.130756196975708	27.63171517712037	10.839524546766476
V2	158035	3	0.3602611720561981	22.65767964321592	0.1905399513244629	42.32518953972463	9.2436149513741
V2	158035	4	0.5860859155654907	14.980471033591945	0.2454633140563965	27.13301570739369	7.205610912121764
V2	158035	5	0.8921714425086975	13.480227372968852	0.5304090499877929	20.72105779972756	6.574979295696361
V2	158035	6	1.5436230897903442	7.062863986659476	0.5409163665771485	11.442487177980654	3.2909848186169057
V2	158035	7	2.487497329711914	5.558138641972721	0.6001540374755859	10.134836003002029	2.071972978536494
V2	158035	8	3.820222139358521	2.7386948362385533	0.5758849334716797	5.0082814317828985	1.5159851964329936
V2	158035	9	5.782103061676025	2.186500391273704	0.5412284088134766	3.43024566763334	0.7484989171544129
V3	158035	0	0.079561248421669	14.672225877915846	0.1859930801391601	18.362372258626635	13.448344555912804
V3	158035	1	0.1560799926519394	9.67735066575568	0.17435375213623044	15.268967218563809	4.662958107450022
V3	158035	2	0.2285868674516677	11.388107166059468	0.1910966110229492	17.976956439937037	4.560693020390803
V3	158035	3	0.3734511435031891	11.354350265450268	0.1928128051757812	23.14314064789965	4.258343614600394
V3	158035	4	0.5821388363838196	13.679802880473302	0.31960871696472165	21.63836305889317	5.606889154349946
V3	158035	5	0.884760856628418	10.010257370300195	0.4858464050292969	16.893844698924433	4.94227914664611
V3	158035	6	1.4589321613311763	5.908139057041324	0.4968876266479492	10.925017908573349	1.5891941817506798
V3	158035	7	2.546040296554565	2.768695758625389	0.5449751663208008	6.4185765881275785	0.9457764348384212
V3	158035	8	3.891831874847412	2.14131609959809	0.5405215072631836	3.292986503058189	0.9477779461102034
V3	158035	9	5.6446967124938965	1.8426192312237188	0.4676248931884765	3.648083483090786	0.9081636282418604
V1	171633	0	NaN	NaN	NaN	NaN	NaN
V1	171633	1	NaN	NaN	NaN	NaN	NaN
V1	171633	2	0.2332089096307754	27.43831124393926	0.1773505783081054	42.13666977206434	12.28589974801655
V1	171633	3	0.3237271904945373	19.98200710236968	0.2684051322937011	31.86048611820203	10.296907750193428
V1	171633	4	0.5222234129905701	9.580308563549126	0.282334098815918	16.311670181612257	5.214731279301279
V1	171633	5	0.886614978313446	7.927147831031711	0.27609150886535644	10.342233361717597	4.36964600475428
V1	171633	6	1.575767159461975	5.055950966410281	0.2741791534423828	9.889414507185096	3.31967560792946
V1	171633	7	2.436704397201538	3.67112427054441	0.3721152114868164	7.116934202504919	2.32363973916012
V1	171633	8	3.9704182147979736	2.8851878298667684	0.4254864501953125	6.568130473319969	1.745538417594798
V1	171633	9	5.72511386871338	2.157470589200717	0.4050109481811523	3.3795949210017606	1.2135303218535205
V2	171633	0	NaN	NaN	NaN	NaN	NaN
V2	171633	1	0.1260713636875152	29.06322848774885	0.0550500774383544	36.35833867322305	24.99623337743706
V2	171633	2	0.2141306847333908	32.5690406824132	0.0991155529022216	48.59030372520392	12.572836819529948
V2	171633	3	0.3491776287555694	18.067753648962903	0.1449676704406738	39.70299203326875	8.96609823924998
V2	171633	4	0.5568699836730956	12.283749559875575	0.2236429977416992	29.043690796665985	6.482411971028629
V2	171633	5	0.8213784694671631	8.435957186262126	0.36947677612304686	11.558154947075796	4.401111437735487
V2	171633	6	1.6738373041152954	6.597873456395341	0.4219366455078125	12.39165380059272	3.6506460534947687
V2	171633	7	2.3075954914093018	5.307221607928189	0.4281169128417968	10.492543888907308	2.673711206566781
V2	171633	8	3.956307172775269	3.1374013510255434	0.4644924545288086	5.469280971882101	2.0076546992719804
V2	171633	9	5.785131454467773	2.245443650453832	0.4664447402954101	3.4742397517566155	1.5078297287220734
V3	171633	0	NaN	NaN	NaN	NaN	NaN
V3	171633	1	0.1582065224647522	22.55438576798777	0.3011982345581054	43.68163889111252	12.14720390306812
V3	171633	2	0.2121229469776153	18.85378449583164	0.21939220428466794	37.36895462175328	9.042321207088184
V3	171633	3	0.3412069082260132	17.544137868993687	0.2115284729003906	25.560970353663844	7.049872783277282
V3	171633	4	0.5529316067695619	14.184219158925051	0.3575937271118164	23.349687094670102	4.241096135282347
V3	171633	5	0.9165378212928772	10.151491042896168	0.3997529220581055	17.387065203904886	1.9535415631853488
V3	171633	6	1.4761725664138794	7.787632716658794	0.4112704849243164	14.18566271860136	2.2442312139123395
V3	171633	7	2.375940561294556	4.217675162513913	0.3868071365356445	8.52381893793742	2.034371934602629
V3	171633	8	3.973224401473999	2.7315872037652293	0.4500337982177734	5.00402253846286	1.0766846938955117
V3	171633	9	6.403007984161377	2.2118389232071367	0.4307421493530273	3.438403598261105	0.9412303330176592
V1	181636	0	NaN	NaN	NaN	NaN	NaN
V1	181636	1	NaN	NaN	NaN	NaN	NaN
V1	181636	2	NaN	NaN	NaN	NaN	NaN
V1	181636	3	0.4054056704044342	10.965067811781934	0.0824933624267578	27.00706175799089	0.7547340811398868
V1	181636	4	0.5824000239372253	13.395162543818536	0.1399033641815185	26.58182079719618	0.6208721452327313
V1	181636	5	0.8824388384819031	8.708731294328613	0.1314747333526611	17.816364548992787	3.802341384105875
V1	181636	6	1.517371416091919	5.138897630550174	0.2441105842590332	8.5926523385533	2.7171485299240508
V1	181636	7	2.458068370819092	4.559029351177722	0.3098643493652344	7.840792660928037	2.3342336366074545
V1	181636	8	4.0316972732543945	2.7929959755744065	0.3262652587890625	4.651715759337521	1.4002695331324404
V1	181636	9	5.770191669464111	2.379422207044384	0.3875289154052734	4.360149870106995	0.8154186761473567
V2	181636	0	NaN	NaN	NaN	NaN	NaN
V2	181636	1	NaN	NaN	NaN	NaN	NaN
V2	181636	2	NaN	NaN	NaN	NaN	NaN
V2	181636	3	0.4037581086158752	8.172304256696862	0.1005711555480957	15.918876824843831	0.7051642690746692
V2	181636	4	0.6160235404968261	11.311668330169743	0.1191304969787597	19.778909868140467	0.6246044596691582
V2	181636	5	0.9395945072174072	10.585213394668772	0.1788998222351074	21.946804609294297	2.1866915075796
V2	181636	6	1.4808000326156616	7.953361395487403	0.3440821838378906	17.852453387606996	2.702119969989337
V2	181636	7	2.372401714324951	3.4357055404613805	0.2869657325744629	8.375326044847922	1.5085373934428683
V2	181636	8	4.444663047790527	2.486747733106825	0.3303387069702148	6.153380170844646	1.153321602426454
V2	181636	9	5.646411418914795	2.761910733718528	0.4046486663818359	6.023420841997958	1.093955108745271
V3	181636	0	NaN	NaN	NaN	NaN	NaN
V3	181636	1	0.1601323038339614	9.139759948787413	0.1143719577789306	10.964029416503696	7.168003401613999
V3	181636	2	0.2275702506303787	6.995577835963966	0.1155230998992919	20.60006090564543	6.384332186570323
V3	181636	3	0.3766627609729766	8.96889329368357	0.12561077117919922	16.077080893148274	5.116748642342266
V3	181636	4	0.602990686893463	17.350878940508753	0.1985132026672363	28.98291578826757	10.048544882463872
V3	181636	5	0.9369502663612366	16.170575572913148	0.2772065925598144	27.84628088348004	5.593194761232031
V3	181636	6	1.5169686079025266	6.533596335149022	0.2805370330810547	11.516261151407328	3.880383767213601
V3	181636	7	2.635162353515625	5.490584985799614	0.3578633499145507	10.93543025419934	2.40399983158338
V3	181636	8	3.915057420730591	3.7406433183443455	0.4280271530151367	9.039798516519715	1.791981362484984
V3	181636	9	5.658657073974609	3.223989325303045	0.4406681060791015	14.043719213765732	1.6709575448506089
V1	196144	0	NaN	NaN	NaN	NaN	NaN
V1	196144	1	NaN	NaN	NaN	NaN	NaN
V1	196144	2	NaN	NaN	NaN	NaN	NaN
